2.310887833247320167e+00 1.968405107067891180e+00 1.168116102743233187e+00 2.044143326439952002e+00 2.697097200004190842e+00 1.151313738210822279e+00 9.861684363596954217e-01 3.055746024030305374e+00 2.563099502424068810e-01 1.886669772967995984e+00 4.026649612046530602e-01 1.963957308357547005e+00 2.051023186581796942e+00 2.270569297209168003e+00 2.367588209419300149e+00 2.987027725582616977e+00 1.944707697230364296e+00 2.462563408522693287e+00 1.409205419764755884e+00 1.086057329298159235e+00
3.426896583322065926e+00 2.918015715921764119e+00 2.344651714654224506e+00 3.012547483456061492e+00 3.668502627915244396e+00 2.279263804811625160e+00 1.974421808672400358e+00 3.244021761429579875e+00 1.917991058210559707e+00 2.831033832235048120e+00 1.782264875228371181e+00 2.539850295588004236e+00 3.227163992611538745e+00 2.866227562398521833e+00 3.529670619082153404e+00 3.627706895346388460e+00 2.580067832312470610e+00 3.435215605252472049e+00 2.312260709221047428e+00 2.181726759157520235e+00
6.099464719810704372e-01 3.389358975608063873e-01 1.131975178672618210e+00 3.079920263739399644e-01 5.831662922258462611e-01 1.132955865016502361e+00 3.078553909326565918e+00 1.013702509717056666e+00 2.276053451317705978e+00 4.040441435378333002e-01 2.653647032773808423e+00 2.140909128103182013e+00 6.892869843651856510e-01 1.949748593028922228e+00 7.428566511841818709e-01 8.712204167617194628e-01 2.196947006494724075e+00 3.881345903825394461e-01 2.749662756682687448e+00 3.085246980941320327e+00
1.605001564653338431e+00 2.145339181155290653e+00 2.505102233050509497e+00 2.063167108196947819e+00 1.710107931576355211e+00 2.573939085592548803e+00 3.188060352735478276e+00 1.894323709814950574e+00 3.260231771960154123e+00 2.209007417607994128e+00 3.633821746471570080e+00 2.347147661400322161e+00 1.697796188241921245e+00 2.013492876836218581e+00 1.470838235401584981e+00 1.593643627405081142e+00 2.320994783682349016e+00 1.811572436936622177e+00 2.755592176883316924e+00 3.054709155407126175e+00
3.914700653893904647e+00 3.505288080962120301e+00 3.112636080862696719e+00 3.598299016412418894e+00 4.193164255829546327e+00 3.037162450520887624e+00 3.043131871661421517e+00 4.087171608552846891e+00 2.930780673278887694e+00 3.426556440461132613e+00 2.838818852813135507e+00 3.535796386484074016e+00 3.744902209633734991e+00 3.572905767114870290e+00 3.825001401959471803e+00 4.408460233979726084e+00 3.532473287128893968e+00 3.980432077785581502e+00 3.294843356307054272e+00 3.213755611637473475e+00
1.816592404504496994e+00 1.923857452420586478e+00 2.726254357363926406e+00 1.865412432462759673e+00 1.356377901109131923e+00 2.726467042722648948e+00 1.581484543986158231e+00 8.227613478484639975e-01 2.503566840307299035e+00 1.996888450249820091e+00 2.104791041467119150e+00 8.616414613626000030e-01 2.064663184532101070e+00 9.388594766356518351e-01 1.863013739333428065e+00 1.206915798765247905e+00 9.470874452956530298e-01 1.525425740194793045e+00 1.359616341637032599e+00 1.645450716912256750e+00
2.862474431843733846e+00 3.126184115797052243e+00 2.809316637191848098e+00 3.105570526520651242e+00 3.265636679592274660e+00 2.884168499231493765e+00 2.989000491321610387e+00 3.737128500691777155e+00 2.670671616616397515e+00 3.124068694302242211e+00 2.856984809783565282e+00 3.475555167867999451e+00 2.704846844145524454e+00 3.529771336194880149e+00 2.768751142707717161e+00 3.354343382229654669e+00 3.393674266472951562e+00 3.189577620008523073e+00 3.008041563784786376e+00 2.822795571031238460e+00
2.941055183812808504e-01 7.367167555859703842e-01 1.438174349206707836e+00 6.418897639617834328e-01 2.137038063058643023e-01 1.473326885341947223e+00 2.816323045312823403e+00 7.567978970870034017e-01 2.530119323107697049e+00 8.227416858968304991e-01 2.927073240080066086e+00 1.834961510203705792e+00 5.653732982468644419e-01 1.570815814829984447e+00 3.076485653740935744e-01 4.076351593912994065e-01 1.870154439173387972e+00 2.648402716563150183e-01 2.435421467522853156e+00 2.781115568379174618e+00
2.185322224392310275e+00 2.261061332334971308e+00 3.055408078296796059e+00 2.208535622274482968e+00 1.727074531977093486e+00 3.050522843340909063e+00 1.427710379513703165e+00 1.197834873292987767e+00 2.286112340836146561e+00 2.329864091122486158e+00 1.890618619848628779e+00 9.563731294946143935e-01 2.429068197073257718e+00 1.142815267662136591e+00 2.235404589566995170e+00 1.582085665092245685e+00 1.040677357772654021e+00 1.887624153189501941e+00 1.307018271907225193e+00 1.535159626481696460e+00
2.123879976476080955e+00 2.506267573542391158e+00 2.432211490429180945e+00 2.461741955133160520e+00 2.465148988261045560e+00 2.511829401988725952e+00 3.307461930006023287e+00 2.873028435641882705e+00 2.708448497142869726e+00 2.528246678336315334e+00 3.004104581943424002e+00 3.582191303351685896e+00 2.034228720042664307e+00 3.246361157867705849e+00 2.007983418024159139e+00 2.499927241731761729e+00 3.568923455371917353e+00 2.438799039736979868e+00 3.447210466389607042e+00 3.186551570954221813e+00
3.017283327008676963e+00 2.475636507115464013e+00 2.076159417769556814e+00 2.569518141400569000e+00 3.183369735358966945e+00 1.999710138474652954e+00 2.419751258389624571e+00 3.558769396936819263e+00 2.050444852248540784e+00 2.394866845700067248e+00 2.060696286885446149e+00 3.143741624098018494e+00 2.859383359184419326e+00 3.478455337188047114e+00 3.135223121731694373e+00 3.474343868246884792e+00 3.171180182000531200e+00 2.963538793796879123e+00 2.813760583137395965e+00 2.610904986315599974e+00
1.611447428976715779e+00 1.395254301714362155e+00 6.402725957681235647e-01 1.448812525916788552e+00 2.040311145603907139e+00 6.796212233991668628e-01 1.588910265869557747e+00 2.616956378569813779e+00 6.526576895133331391e-01 1.330307263039607779e+00 1.048769025213419637e+00 2.549377892085151753e+00 1.341028924435937908e+00 2.814720414139495031e+00 1.644220423223389016e+00 2.310190313172161058e+00 2.509812459743566038e+00 1.821550695037430057e+00 1.944351460452113267e+00 1.598820441178650409e+00
2.358619506180962500e+00 2.590220366290298504e+00 2.887425715363102441e+00 2.517999292453599658e+00 1.907329177350030491e+00 2.877277101407916149e+00 8.021177695823262788e-01 1.327158259018181408e+00 1.755531065570955729e+00 2.671348022984082693e+00 1.361655747063723831e+00 3.703739373882309893e-01 2.626609235478178039e+00 6.954983456221870419e-01 2.366982393648171534e+00 1.665585778946243378e+00 4.231033840845372929e-01 2.121834741627586673e+00 5.779552904080462739e-01 8.511851762795277221e-01
2.509782593916440874e+00 2.070783505022546045e+00 1.354707187865342721e+00 2.159148705278021385e+00 2.833552254575853802e+00 1.306082021169065355e+00 1.278536235095984575e+00 3.162332184801738499e+00 8.288699232238225800e-01 1.982692606972099370e+00 8.279219372281830802e-01 2.165172407381303454e+00 2.275070547018919864e+00 2.495828102501038259e+00 2.591846754953871734e+00 3.134791362698029271e+00 2.168215868701377058e+00 2.593564443781062323e+00 1.706184401947984375e+00 1.442567226197111641e+00
1.048019334718728102e+00 1.359486227749574505e+00 1.341912859444079231e+00 1.322272714074171018e+00 1.465637420956141579e+00 1.419964607543093615e+00 2.782010476481409977e+00 1.980098833794096125e+00 1.951862300443252263e+00 1.376697704287068724e+00 2.324045116323498750e+00 2.923976421948089044e+00 9.028033964801154276e-01 2.609267957986392883e+00 9.595402167445752362e-01 1.597357962856029712e+00 2.936280060807400005e+00 1.375269128653452189e+00 3.050049047046046180e+00 2.727420030687371266e+00
3.632897621112444408e+00 3.198720324682941651e+00 2.907550801451018962e+00 3.288842759525757220e+00 3.846995862135262012e+00 2.829035856242519298e+00 3.188760980792034516e+00 4.143031788229745160e+00 2.917438666822527171e+00 3.125629080738327126e+00 2.895005179366035630e+00 3.794358140126933066e+00 3.489095747147578752e+00 3.891936263817527664e+00 3.532265389545409029e+00 4.082955627592035341e+00 3.815419324682986613e+00 3.646066086606279733e+00 3.515342305692352731e+00 3.387930132251719240e+00
2.943173015783112412e+00 2.392933076498039213e+00 2.121518930586419938e+00 2.483590815785523098e+00 3.054019369047072718e+00 2.042237821224098582e+00 2.758060643005692203e+00 3.378195835543271741e+00 2.291816269940120776e+00 2.319096576666173970e+00 2.354697140800851241e+00 3.518489022981057257e+00 2.816270170761823621e+00 3.854113230682747471e+00 3.068688742090100341e+00 3.333571752327462612e+00 3.542715511894376501e+00 2.847893635245980715e+00 3.163662904846959112e+00 2.941825935134520620e+00
2.540616288455238347e+00 3.090528698371475258e+00 3.556365529595459929e+00 3.000024403736028411e+00 2.495467005764764323e+00 3.620847779701016123e+00 2.947791729306885156e+00 2.444670332105859156e+00 3.615859798336213515e+00 3.165466382299567449e+00 3.402642430589164935e+00 2.377074019564860308e+00 2.692456787446811273e+00 2.104010270689510964e+00 2.417386385082929579e+00 2.277342985474210657e+00 2.316349099260012867e+00 2.663713053744829473e+00 2.554414723935828135e+00 2.766228402642663564e+00
3.179602405101945806e+00 2.875041066500885201e+00 3.394385133620807515e+00 2.892008169507481075e+00 2.874217081521993844e+00 3.343723970956461677e+00 3.273215826556632013e+00 2.665339829496814694e+00 3.892778448127811153e+00 2.885967000112717784e+00 3.552911357478782950e+00 2.957843157168787318e+00 3.298525417967444806e+00 3.091932736037350971e+00 3.296167327840169747e+00 2.943269399231821293e+00 3.043447940336929225e+00 2.866288330309132437e+00 3.273791630803474906e+00 3.432687165267254592e+00
2.415563536418781077e+00 2.880516349687913813e+00 2.956061835176828634e+00 2.819294347861847072e+00 2.664764844212721417e+00 3.034775505504439863e+00 3.979716923625574054e+00 2.961980818736317911e+00 3.353507149534976417e+00 2.919557209996935576e+00 3.662940964412321865e+00 3.469927566698009169e+00 2.395857406426905811e+00 3.137573523669347608e+00 2.284790002749758742e+00 2.622233708533669105e+00 3.440842281775770228e+00 2.697695737003600769e+00 3.852350651764345546e+00 3.860161255685674142e+00
1.603100148024627858e+00 1.137921655157314582e+00 1.529987846835311194e+00 1.189702260961729818e+00 1.517056416812570863e+00 1.477776476770214398e+00 3.363653907068543614e+00 1.708562793000036661e+00 2.488065290996990253e+00 1.117458980935334578e+00 2.788624657863068901e+00 2.659427423294022930e+00 1.617784339089533452e+00 2.576645979922057350e+00 1.738063842665441117e+00 1.747518488235419332e+00 2.734801666767721962e+00 1.375101775050920683e+00 3.221411316839095651e+00 3.471911411735302710e+00
2.518515997982960108e+00 1.967933910401258313e+00 1.749776785557078496e+00 2.057804215443727713e+00 2.624430699435317926e+00 1.670176955074424319e+00 2.688075099005824864e+00 2.954836648036971880e+00 2.087624073391593615e+00 1.895692057650895324e+00 2.218688598319157546e+00 3.527261311532050136e+00 2.399271353579556898e+00 3.861617155395448364e+00 2.645261746283164683e+00 2.904478662233230146e+00 3.541225543215589688e+00 2.418547307220645148e+00 3.111424863752851433e+00 2.854558539832113162e+00
3.131124080748268756e+00 2.875804564024763810e+00 3.454001816122740820e+00 2.882522249791954483e+00 2.791744419126643617e+00 3.409099019758325078e+00 2.981673052183523964e+00 2.525505171175442154e+00 3.582874084650291113e+00 2.896225122965564225e+00 3.246510625280512485e+00 2.717086348914271809e+00 3.273064202808380063e+00 2.873460693173147007e+00 3.240476888017175927e+00 2.829721431837310952e+00 2.801605494647136041e+00 2.809717301982962212e+00 3.001094283816236441e+00 3.146237934704350980e+00
8.556093089877301328e-01 3.088699158310380111e-01 7.838272201933649264e-01 3.931505271996889039e-01 9.975439701494502875e-01 7.631815369673944360e-01 2.854866270826848851e+00 1.454606417584799249e+00 1.902266649523693287e+00 2.562934223157911640e-01 2.265419079559761517e+00 2.578111992797725627e+00 7.840712991594858128e-01 2.390991035206699866e+00 9.862256260188428936e-01 1.296317010337596942e+00 2.635627597085467233e+00 7.706663309522631122e-01 3.185595854485700595e+00 2.920738081702835220e+00
9.763324845229814919e-01 1.362957646973127490e+00 2.114683063155289755e+00 1.272403598168008854e+00 5.983658476389583925e-01 2.144997423043580653e+00 2.151446615087509340e+00 3.556794639379066703e-01 3.113238756379060224e+00 1.451571282078276237e+00 2.740791106477754813e+00 1.168417561594259801e+00 1.246569085452936765e+00 8.885573898744638655e-01 9.546110205964355444e-01 2.958731523754455361e-01 1.196149930529383898e+00 8.378951686526087128e-01 1.759036304098716474e+00 2.104934091253405803e+00
3.530439339726088033e+00 3.383111566969687178e+00 3.701351652470673770e+00 3.370113221087811084e+00 3.127617389520266578e+00 3.645010976941899461e+00 2.558125649861067608e+00 2.729972633370592483e+00 2.986656412242110203e+00 3.420477718440267711e+00 2.696103995783922347e+00 2.569219841628429091e+00 3.716662401199335886e+00 2.805823848825256928e+00 3.620336149401714554e+00 3.087585555213335109e+00 2.644466259979402434e+00 3.203385975132224672e+00 2.688586517171545509e+00 2.749696040075356951e+00
3.186911804703486339e+00 3.162308827716031612e+00 3.069946107778464661e+00 3.127764485807322803e+00 2.743251880570320989e+00 3.022542578003664104e+00 1.758753864425288693e+00 2.253064390370878911e+00 2.242352065767094338e+00 3.217328112031573983e+00 1.925082819862115935e+00 1.850711895853599520e+00 3.410429955359542742e+00 2.123652680147347649e+00 3.253498529602986800e+00 2.634156290048416782e+00 1.918477697943936633e+00 2.871035074406940613e+00 1.902201700738198387e+00 1.950693625813217036e+00
4.272269237230822192e+00 3.746209896068207978e+00 3.225157520947450784e+00 3.841022627923202926e+00 3.940069704321018662e+00 3.156791183080068119e+00 2.693309536639653778e+00 3.474460659810982399e+00 2.794769099303881621e+00 3.661522207602407875e+00 2.614984952266926399e+00 3.033355006115791230e+00 4.087066937855155402e+00 3.327895235352085646e+00 4.381491254656382672e+00 3.852046733766325115e+00 3.092349813615611787e+00 4.047316730827477116e+00 2.957654298614519561e+00 2.902732127329017420e+00
2.729122862339993461e+00 3.076612300129758726e+00 2.900932151609969090e+00 3.040060708471801654e+00 3.086317720140479448e+00 2.979520026880933870e+00 3.408160358532173806e+00 3.501936738450726505e+00 2.968086547089249905e+00 3.090045945660193638e+00 3.205448511891220598e+00 3.966946303411970298e+00 2.617727602871593451e+00 3.857513519520285872e+00 2.618344143056723805e+00 3.128167925740929611e+00 3.887057422765076264e+00 3.049041865556592956e+00 3.470571082954372333e+00 3.257058340109152184e+00
3.034838999288143047e+00 2.864946582826234156e+00 2.919079565426681011e+00 2.935805341507870203e+00 3.319442670354728175e+00 2.842741067230786012e+00 3.963020127037447882e+00 3.448646911069139787e+00 3.397755646344361669e+00 2.818803705572479945e+00 3.521426209202055180e+00 4.156834025180963010e+00 2.981300936380943956e+00 3.825612710010816819e+00 2.909030626142187881e+00 3.296204190822869418e+00 4.125854199437232417e+00 3.175661720603302207e+00 4.188059217723744787e+00 3.970393838826398181e+00
1.526756587317591674e+00 2.077086668398679503e+00 2.528012254459623520e+00 1.989035324151516404e+00 1.552282364576286433e+00 2.591644397989103954e+00 2.886277850189472360e+00 1.661075396048397268e+00 3.366985982519603571e+00 2.148620419725608244e+00 3.437724491332101895e+00 2.048200170749536753e+00 1.664463489182700151e+00 1.715609939649040738e+00 1.398982235546413877e+00 1.393769117806296531e+00 2.020593444322348109e+00 1.686773629096829152e+00 2.453693486464401108e+00 2.754242997083176547e+00
9.898056785169333516e-01 7.581425566609342193e-01 2.724599803402029119e-01 8.052888804646591847e-01 1.400825270025847225e+00 3.498086079789411995e-01 2.214463095522905434e+00 1.974078796893115495e+00 1.251816562800055932e+00 7.015278400859648045e-01 1.648395791440382840e+00 3.098151176525139494e+00 7.268764098662381379e-01 2.847230745713451583e+00 1.043320333939942834e+00 1.678877671942583749e+00 3.139098910804314357e+00 1.177643513264815534e+00 2.584435748437011071e+00 2.238519363924559524e+00
3.038011654175913456e+00 2.563778393825555391e+00 1.905520914813535249e+00 2.655980227322164211e+00 3.327439535013269278e+00 1.848748655841326638e+00 1.479367785479691166e+00 3.025581633657909553e+00 1.360645193146471810e+00 2.475194318683027195e+00 1.227657468064985880e+00 2.176181423132952819e+00 2.816807737495953479e+00 2.511537233531241142e+00 3.129306603463292369e+00 3.401194399457753370e+00 2.202228848238432679e+00 3.088789158693252990e+00 1.855273927288586311e+00 1.679968841181905370e+00
2.416289201588482705e+00 2.280156401569358060e+00 1.539942499471852688e+00 2.325381575508568943e+00 2.868569014758257207e+00 1.574518046032546970e+00 1.039470698059563381e+00 2.977200335901708961e+00 7.131960755288271336e-01 2.220632672183243894e+00 8.121930828706639405e-01 1.848446055454750159e+00 2.147708647275230032e+00 2.059301632545552874e+00 2.419886859364838383e+00 3.115124077693295135e+00 1.790508654250489107e+00 2.666258713990040441e+00 1.247607846595021330e+00 9.407433134263950558e-01
1.536587475628053090e+00 1.313007920755388414e+00 1.999175023912454163e+00 1.305856010649485865e+00 1.228356300092030784e+00 1.972637414145925749e+00 2.656962675988994604e+00 1.137043543877165108e+00 3.090562135628618812e+00 1.348679283454515598e+00 3.152915525436687627e+00 1.906538946209689556e+00 1.680669641894290578e+00 1.874490907149634289e+00 1.648978223119794695e+00 1.334465284630169668e+00 1.986699541327891394e+00 1.218150749875885674e+00 2.442622153137717245e+00 2.729718370006566808e+00
1.224819571093232806e+00 1.763099474480810613e+00 2.138823685177444034e+00 1.681496224119902072e+00 1.360745934210115138e+00 2.205757532892112849e+00 3.132569475409384907e+00 1.614626641425672471e+00 2.945970431641991460e+00 1.826397055545276649e+00 3.328219006511876632e+00 2.229278281227067726e+00 1.315894758046937563e+00 1.893482502601785411e+00 1.090114732071474135e+00 1.280998816032160148e+00 2.216678912897579679e+00 1.443721142676967828e+00 2.700664834941656434e+00 3.020063510208156110e+00
2.836379803371179786e+00 2.342023217737782215e+00 1.736156416772420163e+00 2.435687960192023382e+00 3.101214836104136285e+00 1.672415580884574648e+00 1.675462545943499304e+00 3.314131260970178516e+00 1.381242528844836892e+00 2.253964068727533743e+00 1.332973606441192116e+00 2.436110731806485852e+00 2.628209889374468311e+00 2.772280155888152020e+00 2.934812693307912834e+00 3.403556092670987354e+00 2.456898743035401900e+00 2.864595747751852883e+00 2.074402310340246025e+00 1.865886108551073397e+00
2.905649562239069006e+00 3.176814997670119656e+00 2.868944692913410144e+00 3.154920214900069464e+00 3.304937342999011207e+00 2.944063563602275835e+00 3.052674579476243100e+00 3.771028412748978820e+00 2.736915637273842794e+00 3.175883126098593134e+00 2.923027739031969663e+00 3.532206910782492049e+00 2.751867299965613523e+00 3.582936736440393233e+00 2.810178007721686466e+00 3.388843235527685849e+00 3.450050216877180276e+00 3.232530440964282104e+00 3.068436268686945745e+00 2.885607583414827815e+00
2.349937507386755442e+00 2.831032056744673397e+00 3.477421023296467517e+00 2.736827830837448516e+00 2.084066107354177966e+00 3.503303400970397163e+00 1.709092023611412214e+00 1.754614478547899425e+00 2.431270584281276292e+00 2.918588305584957521e+00 2.184087760543659940e+00 1.230895901287001770e+00 2.589632832110516869e+00 1.042302141288970363e+00 2.271010603473790468e+00 1.788669723481465024e+00 1.155838265081257754e+00 2.313832000352854301e+00 1.316502502337061342e+00 1.531474157772320988e+00
5.625103576828772711e-01 9.617011419904363256e-01 1.213100338611390772e+00 9.041227374019993324e-01 9.720211794526417703e-01 1.280425546572707685e+00 2.998038750305531241e+00 1.497382336164191807e+00 2.088621687092725665e+00 1.001135907058527064e+00 2.482763666623465593e+00 2.488257047817975742e+00 4.772142004422192940e-01 2.186351425666436921e+00 4.661892140320502698e-01 1.118273798485657222e+00 2.508080710919575740e+00 8.879569788119222595e-01 3.061313755269823744e+00 2.974802389076466547e+00
1.448490065601228283e+00 1.964804216320799934e+00 2.591727372529189832e+00 1.870053863256365023e+00 1.269938328022001794e+00 2.640930548228141994e+00 2.235995501266332841e+00 1.154424523565128036e+00 3.119958420052052706e+00 2.049278045899603828e+00 2.800587008141181222e+00 1.375528205447050123e+00 1.671073946180908099e+00 1.042874890763506812e+00 1.355391543383320130e+00 1.013917911331258637e+00 1.349380110593238147e+00 1.474227249932477557e+00 1.803022118110974237e+00 2.117175729952429641e+00
2.357970686920146886e+00 1.823445737008402290e+00 1.409132184040344793e+00 1.918074148827886960e+00 2.552049670611235666e+00 1.331720256693760485e+00 2.176907581928823721e+00 2.965864030096320381e+00 1.576315654750752415e+00 1.740152167496585189e+00 1.698970637585598187e+00 3.040325993691459061e+00 2.191416883275826066e+00 3.374484846119737647e+00 2.472789723121519678e+00 2.848761382376208573e+00 3.049701185321084917e+00 2.325176416523238032e+00 2.603507240740076778e+00 2.339156963211554086e+00
1.134562696670513127e+00 5.848474055102469427e-01 7.981556960251799948e-01 6.724163746150205734e-01 1.264029383771890114e+00 7.514570969015376134e-01 2.757732392214221839e+00 1.685315284866383045e+00 1.831301209383410233e+00 5.199550410772043607e-01 2.169652913786829451e+00 2.790365024399467764e+00 1.044479022554490211e+00 2.622123074401068621e+00 1.263899939462882704e+00 1.558324166210576900e+00 2.852063567482891582e+00 1.043724800281909504e+00 3.175687160392213215e+00 2.841964183988617165e+00
2.202440114454379039e+00 1.700532769880318096e+00 1.142920992364412136e+00 1.794474131169398801e+00 2.458698679449958124e+00 1.071900801481552090e+00 1.841075526914538463e+00 2.925769170330411395e+00 1.188751052110670114e+00 1.612698603325777746e+00 1.332696416747498391e+00 2.744690873697044342e+00 2.003939435795889512e+00 3.074696434246378729e+00 2.305035763479047262e+00 2.760979119140436033e+00 2.746659231166256099e+00 2.222346782528732856e+00 2.272697787933742664e+00 1.990881800103809329e+00
3.235314243101132803e+00 2.707402210541251186e+00 2.213789749486218650e+00 2.802203143598331891e+00 3.440300120775281023e+00 2.142120390867368052e+00 2.201495302125568543e+00 3.602222933705012675e+00 1.981515413888474963e+00 2.622884785508158956e+00 1.919359369418023764e+00 2.851087452510628228e+00 3.055240343501467226e+00 3.182445604323121291e+00 3.346110159074978441e+00 3.737039918888501955e+00 2.885116765798484639e+00 3.212825174133270512e+00 2.570935330734492652e+00 2.402304683709424626e+00
3.196365035754086037e+00 3.671793459604236531e+00 3.031298848564825565e+00 3.577975449833888710e+00 2.918443399885987333e+00 3.073154871769669061e+00 1.762182413306595974e+00 2.542910370423900446e+00 2.155525435251536948e+00 3.669131692443242443e+00 2.040257013354991766e+00 1.753545901214081937e+00 3.436244695486009970e+00 1.699767538894402463e+00 3.117668457345096567e+00 2.619266446232398238e+00 1.667115776805521143e+00 3.151494468719900244e+00 1.519738148777892484e+00 1.552450325682387833e+00
2.278611896481200105e+00 2.807060519407730048e+00 3.078819256315873609e+00 2.729329384916017176e+00 2.406370760915149898e+00 3.152544116871702329e+00 3.633471192194505317e+00 2.572083593518690758e+00 3.693789623791272625e+00 2.864859322808331665e+00 4.041876574303272740e+00 2.887502676687617509e+00 2.341904170767559190e+00 2.566400823838978607e+00 2.143167837630533867e+00 2.285848886227382692e+00 2.847516747353402433e+00 2.501796450417390183e+00 3.210955182550043752e+00 3.475447789165699408e+00
2.981352918804122343e+00 2.449487170393064517e+00 1.984768217928563727e+00 2.544186855296498351e+00 3.177906934551165019e+00 1.910981723160526835e+00 2.199642585832136898e+00 3.581700673226693166e+00 1.862796264342311936e+00 2.365732849428260121e+00 1.852790101394005573e+00 2.922979197437793442e+00 2.807423255194739120e+00 3.257942885869371530e+00 3.094201655163070885e+00 3.473826263670804160e+00 2.949813126883103376e+00 2.951686656867924086e+00 2.592013812545611362e+00 2.392020178089137250e+00
