2.637275748544257947e+00 2.334150822253648005e+00 1.527393372348877287e+00 2.405111473749983464e+00 3.043263635742849971e+00 1.520725707940637106e+00 5.897282240417913712e-01 2.679422356737095168e+00 3.988032896397892269e-01 2.255357408916844442e+00 0.000000000000000000e+00 1.572394606105995019e+00 2.370784632642068956e+00 1.873020542501716124e+00 2.681669879692731850e+00 2.995833562320366461e+00 1.549088483203310718e+00 2.813102572343601615e+00 1.007453153125900558e+00 6.839805808282802824e-01
2.128892170236533321e+00 2.424196350420952495e+00 3.092049179504898770e+00 2.344436120968403259e+00 1.697494308223050030e+00 3.090038123748337640e+00 9.832554444554875150e-01 1.136794436398167019e+00 1.947481562378799991e+00 2.509276873497315208e+00 1.572394606105995019e+00 0.000000000000000000e+00 2.400016703392709783e+00 3.362016704622294294e-01 2.120100608221746175e+00 1.427400198047906299e+00 8.652435762016334742e-02 1.926601946451798941e+00 6.103996227452985757e-01 9.521211783347790503e-01
2.712682379401388233e-01 4.846619500745473763e-01 9.210221282704278423e-01 4.288221251506612042e-01 7.225417992624265651e-01 9.701525055839869127e-01 2.928119058176561484e+00 1.302921122845766444e+00 1.972610229365559409e+00 5.284701849167268151e-01 2.370784632642068956e+00 2.400016703392709783e+00 0.000000000000000000e+00 2.134715205899290424e+00 3.187525597224020735e-01 9.726481965367428373e-01 2.435523715099794373e+00 5.424314201599221841e-01 3.000752743604587103e+00 2.938497880420049668e+00
1.864017509872582856e+00 2.208056537811220910e+00 2.986776188814254329e+00 2.123043541829321423e+00 1.456758281880921269e+00 3.011680144729011577e+00 1.284472936317699432e+00 9.373694110093505616e-01 2.235107589637228109e+00 2.295344260676809078e+00 1.873020542501716124e+00 3.362016704622294294e-01 2.134715205899290424e+00 0.000000000000000000e+00 1.841786085401446282e+00 1.168506312731700136e+00 3.291700083881049510e-01 1.693658455908274130e+00 8.755840392872712430e-01 1.220530104582880915e+00
1.356013281999327580e-01 6.790638029430573486e-01 1.238820877827653488e+00 5.935379464744438005e-01 5.107255987443156675e-01 1.285986053547559571e+00 3.103242941395589760e+00 1.063165576416116975e+00 2.282993898889327689e+00 7.496641902832020810e-01 2.681669879692731850e+00 2.120100608221746175e+00 3.187525597224020735e-01 1.841786085401446282e+00 0.000000000000000000e+00 7.014139846650941923e-01 2.150412202712100651e+00 4.309609931993672038e-01 2.713646116022383481e+00 3.059540031576620134e+00
7.014922171386903660e-01 1.067184059804616059e+00 1.822678692703436187e+00 9.765309105354209596e-01 3.027878749382918455e-01 1.851414613893689110e+00 2.408711932738030193e+00 3.843392521232717463e-01 2.930578133357169879e+00 1.155806321179028817e+00 2.995833562320366461e+00 1.427400198047906299e+00 9.726481965367428373e-01 1.168506312731700136e+00 7.014139846650941923e-01 0.000000000000000000e+00 1.463440183280077633e+00 5.420487580145180173e-01 2.028940517505136043e+00 2.374455203879530796e+00
2.164256075529300993e+00 2.474605950999589687e+00 3.061906411512030246e+00 2.393371252839449514e+00 1.739904608322349056e+00 3.062004097129705116e+00 9.595154622684276546e-01 1.187799497424409934e+00 1.917336858814239653e+00 2.560351094231684499e+00 1.549088483203310718e+00 8.652435762016334742e-02 2.435523715099794373e+00 3.291700083881049510e-01 2.150412202712100651e+00 1.463440183280077633e+00 0.000000000000000000e+00 1.971734493675292077e+00 5.656100726324012617e-01 9.110175217876361753e-01
3.272785864575415427e-01 5.252227828743090132e-01 1.294613052944840970e+00 4.346136381696872331e-01 2.399884345928240126e-01 1.318033237490483067e+00 2.895632131103620832e+00 7.966313983291581913e-01 2.421216583308716697e+00 6.138518419755539801e-01 2.813102572343601615e+00 1.926601946451798941e+00 5.424314201599221841e-01 1.693658455908274130e+00 4.309609931993672038e-01 5.420487580145180173e-01 1.971734493675292077e+00 0.000000000000000000e+00 2.535654533109446440e+00 2.878712540997169445e+00
2.729498415850805326e+00 3.034595379723364239e+00 2.502811399834881989e+00 2.954739240067829176e+00 2.304887580790419221e+00 2.505600741791900177e+00 4.331097549870363550e-01 1.747187089346277311e+00 1.360128786429604331e+00 3.119643311982112532e+00 1.007453153125900558e+00 6.103996227452985757e-01 3.000752743604587103e+00 8.755840392872712430e-01 2.713646116022383481e+00 2.028940517505136043e+00 5.656100726324012617e-01 2.535654533109446440e+00 0.000000000000000000e+00 3.459182802779185439e-01
3.075207862654795399e+00 2.962139046996459246e+00 2.158864469418384058e+00 3.026131994517845758e+00 2.648990423456647925e+00 2.163115626087034116e+00 2.098897929152112318e-01 2.087836006652395771e+00 1.018499881558121656e+00 2.887915304915514181e+00 6.839805808282802824e-01 9.521211783347790503e-01 2.938497880420049668e+00 1.220530104582880915e+00 3.059540031576620134e+00 2.374455203879530796e+00 9.110175217876361753e-01 2.878712540997169445e+00 3.459182802779185439e-01 0.000000000000000000e+00
